Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season,Unnamed: 10,income
C5147,38,Other,Delhi,['Fitness'],['Dumbbells'],Frequent Buyer,4435.3,No,Winter,,81007
C5148,28,Male,Delhi,"['Beauty', 'Fashion']","['Perfume', 'Jeans']",Occasional Shopper,2924.01,Yes,Spring,,46908
C5149,24,Male,Chennai,"['Beauty', 'Fashion']","['Foundation', 'Jacket']",Frequent Buyer,4733.27,Yes,Autumn,,57861
C5150,25,Other,Delhi,"['Books', 'Beauty']","['Non-fiction', 'Foundation']",Frequent Buyer,3988.1,No,Spring,,53106
C5151,45,Other,Bangalore,['Books'],['Biography'],Occasional Shopper,4816.25,Yes,Spring,,97159
C5152,34,Female,Delhi,"['Fitness', 'Fashion', 'Books']","['Dumbbells', 'T-shirt', 'Biography']",Occasional Shopper,1391.41,No,Autumn,,67497
C5153,39,Other,Kolkata,"['Fashion', 'Fitness']","['T-shirt', 'Dumbbells']",Occasional Shopper,802.36,No,Summer,,56822
C5154,31,Other,Chennai,['Fitness'],['Yoga Mat'],Occasional Shopper,4059.31,No,Summer,,91097
C5155,26,Other,Bangalore,"['Home Decor', 'Fitness', 'Electronics']","['Wall Art', 'Resistance Bands', 'Laptop']",Frequent Buyer,3513.98,Yes,Spring,,50580
C5156,53,Other,Kolkata,"['Fashion', 'Home Decor']","['Jeans', 'Wall Art']",Occasional Shopper,1194.59,No,Autumn,,56378
C5157,38,Other,Bangalore,['Electronics'],['Smartwatch'],New Visitor,4749.1,Yes,Spring,,77748
C5158,57,Male,Kolkata,['Electronics'],['Smartwatch'],Occasional Shopper,1490.2,Yes,Summer,,32616
C5159,52,Male,Bangalore,"['Beauty', 'Electronics', 'Fitness']","['Moisturizer', 'Laptop', 'Resistance Bands']",New Visitor,2338.48,No,Spring,,58333
C5160,58,Other,Mumbai,"['Fashion', 'Beauty', 'Books']","['T-shirt', 'Foundation', 'Comics']",Frequent Buyer,4315.89,Yes,Autumn,,44232
C5161,46,Other,Bangalore,['Books'],['Fiction'],New Visitor,2696.29,Yes,Winter,,65788
C5162,31,Male,Delhi,"['Books', 'Home Decor', 'Beauty']","['Comics', 'Lamp', 'Perfume']",Occasional Shopper,3537.33,No,Autumn,,73615
C5163,36,Female,Kolkata,['Fashion'],['Shoes'],Frequent Buyer,3894.09,No,Spring,,57522
C5164,41,Female,Bangalore,['Home Decor'],['Wall Art'],Occasional Shopper,2097.95,No,Spring,,65745
C5165,60,Other,Chennai,['Electronics'],['Laptop'],Frequent Buyer,2753.63,Yes,Autumn,,43031
C5166,45,Female,Bangalore,['Electronics'],['Laptop'],Occasional Shopper,2179.13,No,Summer,,66796
C5167,25,Other,Mumbai,"['Books', 'Fitness']","['Comics', 'Resistance Bands']",Occasional Shopper,3758.97,No,Autumn,,50839
C5168,22,Other,Kolkata,"['Books', 'Beauty']","['Non-fiction', 'Foundation']",Frequent Buyer,876.21,Yes,Autumn,,47620
C5169,34,Male,Delhi,"['Home Decor', 'Beauty', 'Fashion']","['Cushions', 'Lipstick', 'T-shirt']",Occasional Shopper,4023.46,Yes,Winter,,71275
C5170,32,Male,Kolkata,"['Books', 'Fitness']","['Biography', 'Yoga Mat']",Frequent Buyer,2711.53,No,Autumn,,55981
C5171,24,Other,Chennai,"['Fitness', 'Home Decor']","['Yoga Mat', 'Wall Art']",Frequent Buyer,3719.96,Yes,Autumn,,51016
C5172,57,Female,Kolkata,"['Books', 'Home Decor', 'Fitness']","['Comics', 'Cushions', 'Treadmill']",Occasional Shopper,1517.63,No,Spring,,33590
C5173,27,Male,Kolkata,"['Home Decor', 'Electronics', 'Fitness']","['Curtains', 'Laptop', 'Dumbbells']",Frequent Buyer,2277.19,Yes,Winter,,41279
C5174,39,Male,Delhi,"['Books', 'Fitness', 'Electronics']","['Comics', 'Treadmill', 'Headphones']",Occasional Shopper,1141.98,Yes,Winter,,63961
C5175,19,Other,Mumbai,"['Fashion', 'Fitness', 'Books']","['Jeans', 'Dumbbells', 'Biography']",New Visitor,4138.93,Yes,Autumn,,31556
C5176,45,Other,Bangalore,"['Fashion', 'Books']","['Shoes', 'Non-fiction']",Frequent Buyer,4299.36,No,Autumn,,80404
C5177,21,Other,Bangalore,['Beauty'],['Lipstick'],New Visitor,3889.77,Yes,Spring,,30824
C5178,45,Other,Mumbai,"['Books', 'Beauty']","['Comics', 'Perfume']",Frequent Buyer,4381.73,Yes,Summer,,102942
C5179,28,Female,Chennai,['Beauty'],['Perfume'],Frequent Buyer,2423.74,No,Spring,,46558
C5180,59,Male,Delhi,"['Fashion', 'Fitness', 'Electronics']","['Jeans', 'Resistance Bands', 'Laptop']",Occasional Shopper,2096.96,Yes,Winter,,38543
C5181,29,Male,Bangalore,['Home Decor'],['Cushions'],Occasional Shopper,4903.17,Yes,Winter,,53594
C5182,55,Other,Chennai,['Books'],['Biography'],Occasional Shopper,3045.13,Yes,Winter,,51534
C5183,52,Female,Mumbai,['Beauty'],['Lipstick'],New Visitor,4111.76,No,Winter,,59427
C5184,52,Female,Delhi,"['Fashion', 'Books']","['T-shirt', 'Biography']",Frequent Buyer,1854.99,No,Winter,,51562
C5185,32,Other,Mumbai,"['Electronics', 'Books', 'Beauty']","['Headphones', 'Biography', 'Foundation']",New Visitor,2326.93,No,Autumn,,74738
C5186,55,Female,Mumbai,['Fashion'],['T-shirt'],New Visitor,4008.26,Yes,Summer,,85363
C5187,40,Male,Bangalore,"['Beauty', 'Books', 'Fitness']","['Moisturizer', 'Non-fiction', 'Resistance Bands']",Frequent Buyer,4206.05,No,Spring,,72255
C5188,45,Male,Delhi,"['Fitness', 'Books', 'Beauty']","['Resistance Bands', 'Non-fiction', 'Lipstick']",New Visitor,3792.13,Yes,Spring,,73107
C5189,51,Other,Delhi,"['Books', 'Fitness']","['Non-fiction', 'Yoga Mat']",New Visitor,1407.74,No,Winter,,53597
C5190,22,Other,Kolkata,"['Electronics', 'Fashion', 'Home Decor']","['Laptop', 'T-shirt', 'Wall Art']",Frequent Buyer,4758.87,Yes,Autumn,,58341
C5191,53,Female,Mumbai,"['Home Decor', 'Fitness', 'Electronics']","['Lamp', 'Yoga Mat', 'Laptop']",New Visitor,2519.17,No,Summer,,60169
C5192,58,Male,Bangalore,"['Books', 'Home Decor']","['Non-fiction', 'Curtains']",Occasional Shopper,3745.82,No,Autumn,,50611
C5193,38,Male,Bangalore,"['Books', 'Fitness']","['Fiction', 'Dumbbells']",Occasional Shopper,2244.03,No,Winter,,45298
C5194,35,Male,Kolkata,['Books'],['Non-fiction'],Frequent Buyer,1449.71,No,Autumn,,43055
C5195,35,Other,Chennai,"['Books', 'Home Decor', 'Fitness']","['Non-fiction', 'Cushions', 'Dumbbells']",Frequent Buyer,1798.41,Yes,Summer,,63693
C5196,44,Male,Mumbai,['Home Decor'],['Wall Art'],Frequent Buyer,1021.94,No,Winter,,74987
C5197,29,Female,Mumbai,['Beauty'],['Foundation'],New Visitor,2686.79,Yes,Summer,,38464
C5198,41,Male,Kolkata,"['Fitness', 'Fashion']","['Dumbbells', 'T-shirt']",Occasional Shopper,4653.31,No,Autumn,,45602
C5199,19,Other,Chennai,"['Fashion', 'Home Decor', 'Fitness']","['Jeans', 'Curtains', 'Resistance Bands']",Occasional Shopper,4122.8,No,Summer,,31872
C5200,54,Other,Mumbai,"['Electronics', 'Beauty']","['Headphones', 'Perfume']",New Visitor,2238.15,No,Winter,,58212
C5201,58,Female,Delhi,"['Books', 'Beauty']","['Fiction', 'Lipstick']",Frequent Buyer,1615.39,No,Winter,,30151
C5202,24,Male,Mumbai,"['Fitness', 'Beauty']","['Dumbbells', 'Perfume']",Frequent Buyer,3872.96,No,Spring,,45004
C5203,21,Other,Kolkata,"['Fitness', 'Fashion']","['Resistance Bands', 'Shoes']",New Visitor,1667.93,Yes,Winter,,21383
C5204,33,Female,Chennai,"['Fashion', 'Fitness', 'Books']","['T-shirt', 'Yoga Mat', 'Fiction']",Frequent Buyer,2910.33,Yes,Winter,,75279
C5205,27,Male,Delhi,"['Fitness', 'Beauty', 'Fashion']","['Resistance Bands', 'Moisturizer', 'Shoes']",Frequent Buyer,1415.69,No,Winter,,41008
C5206,55,Other,Chennai,['Fitness'],['Yoga Mat'],New Visitor,4452.6,Yes,Summer,,69828
C5207,58,Female,Bangalore,['Fashion'],['T-shirt'],Frequent Buyer,4134.73,No,Autumn,,24933
C5208,24,Male,Kolkata,"['Fitness', 'Beauty', 'Home Decor']","['Dumbbells', 'Perfume', 'Lamp']",Occasional Shopper,4097.74,No,Summer,,46709
C5209,32,Male,Kolkata,"['Fitness', 'Electronics', 'Home Decor']","['Resistance Bands', 'Smartphone', 'Curtains']",Occasional Shopper,1231.66,No,Autumn,,54385
C5210,35,Male,Chennai,"['Books', 'Electronics', 'Fashion']","['Non-fiction', 'Headphones', 'T-shirt']",New Visitor,3081.14,No,Summer,,72333
C5211,53,Other,Kolkata,"['Home Decor', 'Fitness', 'Fashion']","['Lamp', 'Resistance Bands', 'T-shirt']",New Visitor,2039.43,No,Spring,,51335
C5212,58,Female,Chennai,"['Books', 'Fitness', 'Beauty']","['Biography', 'Dumbbells', 'Lipstick']",Frequent Buyer,808.85,No,Summer,,37650
C5213,25,Other,Delhi,"['Books', 'Fashion']","['Non-fiction', 'T-shirt']",Frequent Buyer,2072.3,No,Summer,,33810
C5214,26,Male,Mumbai,"['Home Decor', 'Books', 'Fashion']","['Lamp', 'Biography', 'T-shirt']",Occasional Shopper,3389.67,Yes,Summer,,52201
C5215,47,Female,Chennai,"['Fitness', 'Home Decor']","['Dumbbells', 'Cushions']",Occasional Shopper,586.69,No,Autumn,,56481
C5216,42,Other,Mumbai,"['Home Decor', 'Fitness']","['Curtains', 'Dumbbells']",Frequent Buyer,3251.07,Yes,Summer,,97083
C5217,44,Other,Delhi,"['Fashion', 'Books', 'Beauty']","['Jacket', 'Fiction', 'Moisturizer']",Occasional Shopper,1661.67,No,Winter,,62704
C5218,55,Other,Chennai,"['Electronics', 'Home Decor']","['Smartphone', 'Wall Art']",Frequent Buyer,4829.5,Yes,Spring,,69854
C5219,43,Other,Kolkata,"['Electronics', 'Fitness']","['Smartphone', 'Resistance Bands']",Frequent Buyer,1572.92,Yes,Spring,,49137
C5220,44,Female,Kolkata,"['Home Decor', 'Electronics']","['Curtains', 'Smartphone']",New Visitor,4593.04,No,Winter,,52736
C5221,34,Male,Kolkata,"['Electronics', 'Beauty']","['Smartphone', 'Lipstick']",Occasional Shopper,2853.03,No,Winter,,83315
C5222,32,Male,Chennai,['Books'],['Biography'],New Visitor,2525.83,Yes,Winter,,71849
C5223,38,Male,Mumbai,"['Fitness', 'Fashion', 'Books']","['Treadmill', 'Shoes', 'Comics']",Frequent Buyer,1165.22,No,Winter,,77462
C5224,52,Female,Kolkata,"['Electronics', 'Books']","['Smartphone', 'Biography']",New Visitor,3352.35,Yes,Autumn,,49160
C5225,31,Male,Delhi,"['Fitness', 'Fashion']","['Yoga Mat', 'Jacket']",Frequent Buyer,1133.73,No,Spring,,69733
C5226,50,Male,Bangalore,"['Home Decor', 'Fitness']","['Wall Art', 'Treadmill']",New Visitor,2252.72,No,Winter,,74420
C5227,23,Female,Chennai,"['Fashion', 'Books', 'Home Decor']","['Jeans', 'Comics', 'Cushions']",Occasional Shopper,1136.42,Yes,Spring,,45523
C5228,25,Female,Mumbai,"['Electronics', 'Home Decor', 'Beauty']","['Smartphone', 'Cushions', 'Perfume']",New Visitor,563.65,No,Autumn,,43332
C5229,29,Other,Chennai,['Electronics'],['Smartwatch'],New Visitor,2317.82,No,Autumn,,49041
C5230,26,Female,Bangalore,"['Home Decor', 'Beauty']","['Curtains', 'Foundation']",Frequent Buyer,4421.52,Yes,Summer,,42391
C5231,29,Other,Mumbai,['Home Decor'],['Curtains'],Frequent Buyer,1891.35,Yes,Spring,,57141
C5232,56,Other,Bangalore,"['Fashion', 'Electronics', 'Fitness']","['T-shirt', 'Smartphone', 'Yoga Mat']",Occasional Shopper,1836.04,No,Winter,,34173
C5233,31,Male,Delhi,"['Fitness', 'Home Decor', 'Fashion']","['Dumbbells', 'Lamp', 'Jeans']",Occasional Shopper,1704.24,No,Winter,,72652
C5234,38,Other,Mumbai,['Electronics'],['Smartphone'],New Visitor,3936.7,No,Summer,,61001
C5235,41,Male,Mumbai,['Beauty'],['Foundation'],Frequent Buyer,3721.55,Yes,Winter,,64552
C5236,48,Female,Chennai,"['Electronics', 'Fashion']","['Headphones', 'Shoes']",Frequent Buyer,736.5,Yes,Summer,,63716
C5237,21,Other,Chennai,"['Fashion', 'Home Decor']","['T-shirt', 'Lamp']",New Visitor,607.28,Yes,Autumn,,21709
C5238,25,Female,Chennai,"['Fashion', 'Electronics']","['Jacket', 'Smartphone']",Occasional Shopper,3740.03,No,Autumn,,64217
C5239,54,Other,Kolkata,"['Home Decor', 'Books', 'Beauty']","['Lamp', 'Fiction', 'Perfume']",Frequent Buyer,4093.93,Yes,Autumn,,63295
C5240,20,Other,Chennai,['Books'],['Comics'],New Visitor,3268.22,Yes,Spring,,20223
C5241,43,Male,Bangalore,"['Fashion', 'Fitness', 'Beauty']","['Jacket', 'Yoga Mat', 'Foundation']",New Visitor,690.26,Yes,Autumn,,71374
C5242,20,Female,Bangalore,"['Home Decor', 'Fashion']","['Lamp', 'Shoes']",New Visitor,3959.13,No,Spring,,26731
C5243,42,Male,Chennai,"['Fitness', 'Books', 'Electronics']","['Resistance Bands', 'Comics', 'Smartphone']",Frequent Buyer,3208.52,Yes,Spring,,83658
C5244,35,Male,Chennai,"['Home Decor', 'Beauty', 'Books']","['Curtains', 'Foundation', 'Fiction']",Frequent Buyer,1663.62,No,Winter,,68395
C5245,44,Male,Kolkata,"['Fitness', 'Beauty']","['Resistance Bands', 'Moisturizer']",New Visitor,2596.6,Yes,Spring,,55536
C5246,33,Other,Chennai,"['Beauty', 'Books']","['Foundation', 'Biography']",Occasional Shopper,927.0,Yes,Summer,,65715
C5247,27,Male,Chennai,"['Books', 'Fitness', 'Fashion']","['Comics', 'Treadmill', 'Shoes']",Frequent Buyer,4533.52,Yes,Autumn,,74678
C5248,35,Male,Bangalore,['Fashion'],['Jacket'],Occasional Shopper,1089.58,No,Winter,,70094
C5249,44,Other,Chennai,"['Books', 'Fashion']","['Biography', 'T-shirt']",Occasional Shopper,2203.39,Yes,Spring,,69690
C5250,30,Male,Kolkata,"['Electronics', 'Beauty', 'Home Decor']","['Laptop', 'Foundation', 'Wall Art']",New Visitor,1570.58,No,Summer,,77311
C5251,55,Female,Chennai,"['Home Decor', 'Fashion']","['Wall Art', 'T-shirt']",Occasional Shopper,4749.78,Yes,Spring,,68367
C5252,45,Male,Mumbai,"['Electronics', 'Fashion', 'Books']","['Laptop', 'Shoes', 'Non-fiction']",Occasional Shopper,2656.54,Yes,Spring,,74575
C5253,30,Female,Kolkata,"['Fashion', 'Home Decor', 'Books']","['T-shirt', 'Cushions', 'Non-fiction']",New Visitor,708.12,Yes,Autumn,,52065
C5254,18,Other,Mumbai,"['Fashion', 'Beauty', 'Fitness']","['Shoes', 'Lipstick', 'Yoga Mat']",New Visitor,3606.07,Yes,Autumn,,28994
C5255,60,Female,Delhi,"['Electronics', 'Fitness']","['Smartwatch', 'Dumbbells']",New Visitor,2690.6,No,Spring,,44206
C5256,37,Female,Kolkata,"['Beauty', 'Books']","['Perfume', 'Biography']",Frequent Buyer,544.1,Yes,Spring,,54837
C5257,37,Other,Kolkata,['Electronics'],['Smartphone'],Occasional Shopper,1644.77,Yes,Autumn,,82777
C5258,32,Other,Kolkata,['Electronics'],['Headphones'],Occasional Shopper,2658.67,No,Summer,,71575
C5259,38,Female,Delhi,['Fitness'],['Yoga Mat'],Frequent Buyer,2237.35,No,Summer,,61707
C5260,40,Other,Kolkata,"['Home Decor', 'Fitness']","['Lamp', 'Resistance Bands']",Occasional Shopper,3196.63,No,Spring,,87261
C5261,50,Other,Delhi,['Electronics'],['Headphones'],Frequent Buyer,677.25,No,Autumn,,49217
C5262,41,Other,Chennai,"['Books', 'Fitness', 'Fashion']","['Fiction', 'Yoga Mat', 'Jacket']",New Visitor,893.07,Yes,Spring,,71609
C5263,39,Male,Bangalore,"['Fitness', 'Fashion']","['Resistance Bands', 'Jeans']",Occasional Shopper,4234.53,No,Summer,,77601
C5264,56,Other,Delhi,"['Fitness', 'Electronics']","['Yoga Mat', 'Headphones']",Occasional Shopper,4845.41,Yes,Summer,,46229
C5265,51,Other,Chennai,"['Books', 'Electronics']","['Non-fiction', 'Headphones']",Occasional Shopper,1848.19,Yes,Winter,,60126
C5266,55,Other,Kolkata,['Fitness'],['Resistance Bands'],Occasional Shopper,4964.62,No,Spring,,70118
C5267,20,Female,Bangalore,['Home Decor'],['Wall Art'],Frequent Buyer,4360.2,No,Winter,,21110
C5268,30,Male,Delhi,"['Fitness', 'Books']","['Yoga Mat', 'Biography']",Frequent Buyer,3674.51,No,Autumn,,64126
C5269,44,Female,Kolkata,['Books'],['Fiction'],Occasional Shopper,1684.75,No,Autumn,,77142
C5270,24,Female,Delhi,"['Books', 'Beauty', 'Home Decor']","['Non-fiction', 'Moisturizer', 'Cushions']",New Visitor,4358.98,No,Spring,,53431
C5271,42,Female,Delhi,"['Home Decor', 'Books', 'Beauty']","['Lamp', 'Non-fiction', 'Foundation']",Frequent Buyer,3104.69,Yes,Autumn,,69295
C5272,55,Male,Delhi,"['Home Decor', 'Fitness', 'Fashion']","['Lamp', 'Dumbbells', 'Shoes']",Occasional Shopper,4701.41,No,Autumn,,52604
C5273,27,Male,Delhi,"['Fashion', 'Books']","['T-shirt', 'Fiction']",Frequent Buyer,3609.52,Yes,Summer,,44365
C5274,33,Female,Delhi,"['Home Decor', 'Fashion']","['Lamp', 'Shoes']",Occasional Shopper,4936.84,Yes,Autumn,,58653
C5275,34,Other,Chennai,"['Electronics', 'Beauty', 'Home Decor']","['Smartphone', 'Moisturizer', 'Curtains']",New Visitor,4480.77,No,Summer,,80836
C5276,55,Other,Chennai,['Books'],['Fiction'],New Visitor,3771.27,No,Summer,,56539
C5277,37,Male,Mumbai,"['Fitness', 'Fashion']","['Dumbbells', 'Shoes']",Frequent Buyer,3363.72,Yes,Spring,,65663
C5278,26,Other,Mumbai,"['Home Decor', 'Fashion', 'Fitness']","['Wall Art', 'T-shirt', 'Yoga Mat']",New Visitor,3440.77,No,Summer,,51495
C5279,56,Male,Mumbai,['Fitness'],['Treadmill'],New Visitor,3213.3,No,Winter,,44031
C5280,35,Other,Delhi,"['Books', 'Fashion']","['Fiction', 'Jeans']",Occasional Shopper,2903.65,Yes,Spring,,97678
C5281,43,Other,Mumbai,['Books'],['Fiction'],Frequent Buyer,4485.99,Yes,Winter,,63349
C5282,53,Female,Delhi,"['Fashion', 'Fitness', 'Books']","['T-shirt', 'Dumbbells', 'Non-fiction']",New Visitor,1103.15,No,Summer,,60882
C5283,23,Male,Delhi,"['Home Decor', 'Fitness', 'Books']","['Lamp', 'Dumbbells', 'Fiction']",New Visitor,4628.6,Yes,Winter,,63085
C5284,51,Male,Mumbai,"['Fitness', 'Beauty']","['Treadmill', 'Moisturizer']",New Visitor,3489.17,No,Winter,,55598
C5285,56,Male,Mumbai,"['Books', 'Electronics']","['Biography', 'Laptop']",Frequent Buyer,1279.22,Yes,Summer,,37045
C5286,24,Male,Bangalore,['Electronics'],['Laptop'],Occasional Shopper,890.62,Yes,Winter,,39464
C5287,54,Female,Mumbai,"['Fashion', 'Books', 'Beauty']","['Shoes', 'Non-fiction', 'Lipstick']",New Visitor,3871.95,Yes,Autumn,,64861
C5288,24,Other,Kolkata,['Home Decor'],['Wall Art'],Frequent Buyer,621.65,No,Spring,,50810
C5289,24,Female,Delhi,['Home Decor'],['Lamp'],Frequent Buyer,2847.87,No,Autumn,,53695
C5290,47,Other,Chennai,"['Electronics', 'Beauty']","['Smartwatch', 'Moisturizer']",New Visitor,1118.54,Yes,Autumn,,58525
C5291,56,Male,Delhi,"['Home Decor', 'Fashion', 'Fitness']","['Wall Art', 'Jeans', 'Treadmill']",Frequent Buyer,4954.88,No,Spring,,43944
C5292,40,Female,Chennai,"['Electronics', 'Fitness', 'Fashion']","['Smartwatch', 'Resistance Bands', 'Shoes']",New Visitor,4724.4,Yes,Spring,,64944
C5293,27,Male,Bangalore,['Fashion'],['Shoes'],Occasional Shopper,2903.57,Yes,Winter,,48890
C5294,32,Other,Bangalore,"['Electronics', 'Books', 'Fashion']","['Headphones', 'Non-fiction', 'Jeans']",New Visitor,3326.63,No,Autumn,,89652
C5295,49,Male,Bangalore,"['Home Decor', 'Books']","['Cushions', 'Comics']",Frequent Buyer,3064.6,Yes,Summer,,47772
C5296,28,Other,Delhi,"['Fashion', 'Fitness']","['Jeans', 'Yoga Mat']",Frequent Buyer,4922.61,Yes,Autumn,,48676
C5297,27,Male,Delhi,['Books'],['Non-fiction'],Occasional Shopper,4535.1,Yes,Autumn,,57242
C5298,32,Female,Chennai,"['Books', 'Fashion']","['Fiction', 'Shoes']",Occasional Shopper,3415.17,No,Summer,,65078
C5299,48,Other,Mumbai,"['Electronics', 'Home Decor', 'Books']","['Smartwatch', 'Cushions', 'Comics']",Frequent Buyer,3386.94,No,Summer,,56122
C5300,25,Female,Mumbai,"['Fitness', 'Electronics']","['Treadmill', 'Smartwatch']",New Visitor,1633.91,No,Spring,,42470
C5301,22,Female,Chennai,"['Electronics', 'Home Decor']","['Smartwatch', 'Cushions']",Frequent Buyer,3558.49,No,Summer,,40450
C5302,40,Other,Kolkata,"['Fashion', 'Electronics', 'Books']","['Shoes', 'Smartphone', 'Comics']",Occasional Shopper,1621.24,No,Winter,,58086
C5303,29,Male,Chennai,"['Fashion', 'Fitness']","['Jeans', 'Resistance Bands']",New Visitor,3492.69,Yes,Autumn,,58692
C5304,29,Male,Mumbai,['Electronics'],['Laptop'],Occasional Shopper,1037.95,No,Summer,,35772
C5305,40,Female,Delhi,"['Beauty', 'Electronics']","['Lipstick', 'Headphones']",New Visitor,1633.07,Yes,Autumn,,51766
C5306,24,Male,Kolkata,"['Fitness', 'Electronics', 'Fashion']","['Resistance Bands', 'Headphones', 'Jeans']",Frequent Buyer,3583.5,Yes,Summer,,46903
C5307,18,Male,Delhi,"['Home Decor', 'Electronics', 'Beauty']","['Wall Art', 'Headphones', 'Perfume']",Frequent Buyer,2420.49,Yes,Winter,,28456
C5308,27,Male,Delhi,"['Books', 'Electronics']","['Non-fiction', 'Laptop']",Frequent Buyer,3514.9,No,Winter,,51054
C5309,35,Other,Delhi,"['Fitness', 'Electronics']","['Resistance Bands', 'Laptop']",Frequent Buyer,3150.16,Yes,Autumn,,70304
C5310,19,Other,Mumbai,['Fashion'],['T-shirt'],Occasional Shopper,1821.53,Yes,Summer,,24919
C5311,27,Other,Kolkata,"['Electronics', 'Home Decor', 'Fashion']","['Smartwatch', 'Wall Art', 'Shoes']",New Visitor,2321.93,Yes,Winter,,35750
C5312,31,Other,Mumbai,['Home Decor'],['Wall Art'],Occasional Shopper,2926.28,Yes,Spring,,79116
C5313,19,Female,Mumbai,"['Electronics', 'Books']","['Headphones', 'Fiction']",Occasional Shopper,4223.73,No,Spring,,31259
C5314,25,Male,Bangalore,"['Fashion', 'Home Decor', 'Beauty']","['T-shirt', 'Cushions', 'Lipstick']",New Visitor,2707.96,Yes,Spring,,46096
C5315,31,Other,Delhi,['Fitness'],['Dumbbells'],New Visitor,2330.78,Yes,Autumn,,81337
C5316,40,Female,Bangalore,['Fitness'],['Yoga Mat'],Frequent Buyer,3205.49,Yes,Autumn,,63102
C5317,22,Female,Bangalore,"['Home Decor', 'Electronics']","['Cushions', 'Smartphone']",Occasional Shopper,3135.81,No,Spring,,57747
C5318,56,Other,Bangalore,['Electronics'],['Laptop'],Frequent Buyer,3362.23,Yes,Autumn,,43176
C5319,26,Other,Bangalore,"['Home Decor', 'Beauty', 'Fitness']","['Wall Art', 'Lipstick', 'Yoga Mat']",New Visitor,2095.99,No,Autumn,,44931
C5320,58,Other,Bangalore,"['Beauty', 'Fitness', 'Home Decor']","['Lipstick', 'Treadmill', 'Lamp']",Occasional Shopper,2419.92,No,Summer,,38345
C5321,42,Other,Kolkata,"['Electronics', 'Fitness', 'Fashion']","['Smartphone', 'Treadmill', 'Shoes']",Occasional Shopper,4764.39,No,Autumn,,82158
C5322,57,Female,Mumbai,"['Electronics', 'Fitness']","['Smartphone', 'Dumbbells']",Occasional Shopper,1416.98,No,Winter,,42493
C5323,56,Female,Chennai,"['Fashion', 'Fitness', 'Books']","['T-shirt', 'Yoga Mat', 'Non-fiction']",Occasional Shopper,4668.28,Yes,Winter,,38668
C5324,18,Male,Delhi,['Beauty'],['Perfume'],Occasional Shopper,4954.58,Yes,Winter,,27196
C5325,23,Other,Chennai,"['Fitness', 'Fashion']","['Treadmill', 'Jeans']",Frequent Buyer,4955.17,Yes,Spring,,64928
C5326,37,Male,Bangalore,"['Electronics', 'Fashion']","['Smartphone', 'Jacket']",New Visitor,1602.65,Yes,Summer,,61919
C5327,53,Other,Delhi,"['Books', 'Home Decor']","['Fiction', 'Curtains']",New Visitor,653.94,Yes,Winter,,56702
C5328,36,Male,Chennai,['Books'],['Comics'],Occasional Shopper,1451.28,No,Summer,,84300
